"uid","domainID","siteID","namedLocation","sampleID","collectDate","laboratoryName","pH","externalConductance","waterCarbonate","waterBicarbonate","externalANC","waterCalcium","waterMagnesium","waterSodium","waterPotassium","waterSulfate","waterChlorine","waterManganese","waterIron","waterBromine","waterFluorine","waterSilica","totalSuspendedSolids","totalSuspendedSolidsDryMass","totalDissolvedSolids","waterNitrateAndNitriteN","waterNitriteN","waterAmmoniumN","waterOrthophosphateP","waterTotalNitrogen","totalDissolvedNitrogen","dissolvedInorganicCarbon","dissolvedOrganicCarbon","waterTotalOrganicCarbon","waterTotalPhosphorus","totalDissolvedPhosphorus","totalParticulateCarbonMass","totalParticulateNitrogenMass","uvAbsorbance250","uvAbsorbance284","coolerTemp","sampleCondition","remarks","shipmentWarmQF","externalLabDataQF","receivedBy","shipmentCondition","shipmentLateQF"
"c266ba3c-d4bd-4d11-8326-f2b6ea72975b","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20181106","2018-11-06T14:26Z","EcoCore_CSU",6.88,49.17,0.01,7.12,0,2.93,0.97,6.16,0.106,3.9,10.15,0,0.08,0.01,0.15,4.73,6,300,34.42,-0.0608,0.0517,0.01,0.023,0.2216,0.2418,1.975,3.576,3.61,0.054,0.0192,0.2948,0.0782,0.1435,0.1029,3,NA,"Low NH4 method and Low NO2+NO3 method",0,NA,NA,NA,NA
"69b050cb-7871-4419-8b18-acdbaff21013","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20181106.3","2018-11-06T14:26Z","EcoCore_CSU",6.93,47.6,0.01,4.85,0,2.69,0.9,5.94,0.102,3.8,10.73,0,0.07,0.01,0.15,4.68,6,300,34.51,-0.0649,0.0514,-0.02,0.024,0.3226,0.2487,1.824,3.674,3.83,0.006,5e-04,0.302,0.0835,0.1425,0.1037,3,NA,"Low NH4 method and Low NO2+NO3 method",0,NA,NA,NA,NA
"22034830-4af5-4d17-b022-6a4ca300c500","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20181210.2","2018-12-10T14:51Z","EcoCore_CSU",6.89,55.62,0.01,8.74,0,3.14,1.05,6.97,0.001,5.59,10.09,0,0.01,0.01,0.01,4.71,2,100,39.45,-0.0174,0.0527,0.04,0.133,0.1319,0.1411,2,1.564,1.48,0.0142,0.006,0.2966,0.1837,0.0549,0.0406,4.9,NA,NA,0,NA,NA,NA,NA
"6ff0826d-7b75-44f2-9465-f52c1ed640c4","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20181210","2018-12-10T14:51Z","EcoCore_CSU",6.79,57.42,0.01,7.85,0,3.21,1.05,7.18,0.001,5.79,10.35,0,0.01,0.01,0.01,4.65,2,100,41.23,-0.006,0.0295,0.09,0.356,0.1502,0.1464,2.185,1.629,1.49,0.0145,0.005,0.2884,0.126,0.0585,0.0425,4.9,NA,NA,0,NA,NA,NA,NA
"db6ec76d-9818-43e2-aa1f-61635b06e85c","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20181210.3","2018-12-10T14:51Z","EcoCore_CSU",6.9,56.38,0.01,8.17,0,3.15,1.05,7.11,0.001,5.58,10.68,0,0.01,0.01,0.01,5,2,100,41.21,-0.0038,0.0312,0.09,-0.004,0.1577,0.159,1.98,1.701,1.57,0.0149,0.007,0.294,0.1204,0.0524,0.0372,4.9,NA,NA,0,NA,NA,NA,NA
"c67af32f-f152-440f-98cc-138fbf60159f","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190124","2019-01-24T14:58Z","EcoCore_CSU",6.72,110.26,0.01,21.09,1,4.78,1.29,16.4,0.818,6.96,19.15,0,0.05,0.01,0.52,5.52,14,700,78.69,0.0642,0.0536,0.1,0.437,0.3675,0.274,1.801,2.008,2.26,0.012,0.004,0.8792,0.1446,0.0626,0.044,5.6,NA,"",0,NA,NA,NA,NA
"49bb65c9-cdc3-42ac-9d64-0858ec7c6063","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190129","2019-01-29T15:35Z","EcoCore_CSU",7.45,99.47,0.01,19.01,0,5.13,1.36,13.73,0.691,9.34,14.81,0,0.02,0.01,1.06,7.43,8,400,70.42,0.0158,0.0576,0.09,0.07,0.2438,0.1996,1.866,1.574,1.56,0.014,0.002,0.3809,0.0927,0.0332,0.0207,3.8,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"740e5175-b20c-437d-bfff-9b7d7eb941a0","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190214","2019-02-14T14:15Z","EcoCore_CSU",7.2,73.24,0.01,26.94,0,3.59,0.95,10.2,0.438,5.65,4.32,0,0.03,0.01,0.64,4.54,10,500,52.38,0.0143,0.0527,0.05,0.095,0.2526,0.2168,1.407,1.455,1.42,0.281,0.069,0.4228,0.1137,0.0405,0.0309,2.1,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"3bf2fc09-fd9c-4e8e-b033-81504788ded8","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190226","2019-02-26T14:36Z","EcoCore_CSU",6.9,87.14,0.01,39.42,1,3.76,1.03,13.3,0.49,5.54,3.28,0.02,0.03,0.01,0.01,4.54,8,400,61.38,0.0215,0.0396,0.09,0.06,0.2453,0.247,1.89,1.697,1.61,0.41,0.014,0.3231,0.1166,0.0488,0.0364,3.8,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"7f69a427-2a37-4a0b-8420-a7ebb51234bd","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190306.2","2019-03-06T14:52Z","EcoCore_CSU",6.9,85.47,0.01,9.52,0,4.23,1.04,12.69,0.468,5.76,20,0.01,0.03,0.01,0.01,5.2,4,200,60.18,0.0301,0.0396,0.11,0.031,0.1757,0.1274,1.607,1.12,1.16,0.138,5e-04,0.3068,0.06,0.0114,0.008,2.6,NA,NA,0,NA,NA,NA,NA
"45eac8a4-d360-4f00-9fec-6c1dad36be6e","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190306","2019-03-06T14:52Z","EcoCore_CSU",6.82,86.94,0.01,9.75,0,4.17,1.03,12.65,0.58,5.9,20.21,0.01,0.03,0.01,0.01,4.97,4,200,61.34,0.0409,0.0397,0.09,0.036,0.1561,0.1346,1.474,1.177,1.27,0.131,5e-04,0.3311,0.0121,0.009,0.0058,2.6,NA,NA,0,NA,NA,NA,NA
"89199f3a-cf8c-4154-ad75-91f7c677b988","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190306.3","2019-03-06T14:52Z","EcoCore_CSU",6.69,86.97,0.01,9.95,0,4.22,1.03,12.73,0.509,5.83,20.31,0.01,0.03,0.01,0.01,4.89,4,200,61.38,0.0252,0.0397,0.1,0.062,0.2133,0.114,1.46,1.162,1.48,0.135,5e-04,0.3138,0.1029,0.4153,0.2494,2.6,NA,NA,0,NA,NA,NA,NA
"d2123d21-269c-4668-ab2d-a85e080495d7","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190312","2019-03-12T14:12Z","EcoCore_CSU",7.63,100.89,0.01,9.97,0,4.65,1.14,15.61,0.526,5.5,25.22,0.02,0.03,0.34,0.01,4.66,2,100,69.51,0.0363,0.0397,0.09,-0.004,0.2325,0.2209,1.458,1.398,1.6,0.158,0.008,0.2858,0.0674,0.0411,0.0287,5.6,NA,NA,0,NA,NA,NA,NA
"590cbdec-3635-454a-9f64-077d9cd2a787","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190321","2019-03-21T14:35Z","EcoCore_CSU",6.64,82.42,0.01,6.42,0,3.62,0.89,12.63,0.448,5.07,20.82,0.01,0.04,0.83,0.01,4.1,2,100,58.94,0.024,-0.1432,0.21,0.035,0.1791,0.164,1.322,1.515,1.55,0.016,0.0225,0.3173,0.0928,0.0473,0.0306,3.1,NA,NA,0,NA,NA,NA,NA
"284e9489-7a36-426e-a8ce-51e6dd587a11","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190328","2019-03-28T13:54Z","EcoCore_CSU",6.18,87.41,0.01,11.08,0,3.69,0.96,13.55,0.375,5.58,20.24,0.01,0.04,0.01,0.01,4.4,0,0,62.81,-0.0052,-0.1429,0.02,0.039,0.146,0.1089,1.275,1.347,1.44,0.038,5e-04,0.3383,0.0322,0.0513,0.0364,4.4,NA,NA,0,NA,NA,NA,NA
"9ce86e42-2e1d-4b28-9000-7eacc293f275","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190404","2019-04-04T13:06Z","EcoCore_CSU",6.54,76.14,0.01,10.04,0,3.5,0.9,11.74,0.407,5.57,17,0.01,0.04,0.01,0.01,4.3,0,0,52.96,-0.0219,-0.1433,0.11,0.036,0.196,0.1632,1.927,1.717,1.76,0.001,5e-04,0.3313,0.1018,0.0495,0.0332,3,NA,NA,0,NA,NA,NA,NA
"85cb7ab2-a8ed-4127-952d-879ae7d8fd64","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190409","2019-04-09T14:44Z","EcoCore_CSU",7.72,72.43,0.01,7.89,0,3.12,0.9,10.82,0.363,5.04,16.22,0.01,0.04,0.01,0.17,4.06,0,0,49.63,-0.0218,-0.1304,0.06,0.032,0.1811,0.1669,1.635,2.287,2.22,0.127,5e-04,0.37,0.1406,0.0726,0.0483,2.3,NA,NA,0,NA,NA,NA,NA
"d3fa001c-f9a6-4953-913d-50a4ef22d117","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190415","2019-04-15T15:04Z","EcoCore_CSU",7.66,692.22,0.01,368.91,6,57.15,16.69,58.74,4.122,39.15,2.69,0,0,0.01,0.01,9.6,22,1100,485.69,-0.0175,-0.1283,0.07,0.033,0.21,0.215,1.585,4.335,4.39,0.0459,0.0133,0.9957,0.2046,0.1783,0.128,5.1,NA,NA,0,NA,NA,NA,NA
"8fba936c-6fc4-4d99-902e-dd108010b895","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190425","2019-04-25T13:30Z","EcoCore_CSU",7.15,77.69,0.01,36.54,1,3.27,0.84,12.04,0.383,5.16,1.57,0.02,0.03,0.01,0.01,3.99,6,300,53.68,0.0028,-0.1298,0.05,0.035,0.1621,0.1488,1.702,2.496,2.88,0.0353,0.006,0.3231,0.1037,0.0842,0.0585,2.3,NA,NA,0,NA,NA,NA,NA
"17440ada-68dc-4c42-8abb-13f18a8d88ae","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190513","2019-05-13T13:35Z","EcoCore_CSU",8.12,61.28,0.01,28.41,1,3.08,0.83,8.54,0.339,4.98,1.67,0.01,0.05,0.01,0.01,3.86,6,300,43.21,-0.0535,-0.1272,0.02,0.027,0.2179,0.1777,1.072,2.469,2.87,0.2646,0.0072,0.3072,0.1251,0.1314,0.0959,4.2,NA,NA,0,NA,NA,NA,NA
"d9e072f5-554a-4353-a8ea-86d7ceb23634","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190521","2019-05-21T12:36Z","EcoCore_CSU",7.56,62.38,0.01,6.85,0,3.3,0.84,8.51,0.353,11.47,9.28,0.01,0.07,0.01,0.01,3.82,4,200,44.18,1.5293,-0.0035,0.04,0.042,0.2166,0.1264,1.52,2.608,2.58,0.1759,5e-04,0.3237,0.0991,0.0971,0.069,3.6,NA,NA,0,NA,NA,NA,NA
"3f2e381d-8bc9-4bb4-86ff-c3802031c13a","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190603","2019-06-03T14:01Z","EcoCore_CSU",7.56,64.25,0.01,21.92,0,3.6,0.93,9.02,0.346,12.06,1.9,0.01,0.09,0.01,0.01,4.02,2,100,43.27,-0.0407,-0.1245,0.05,0.038,0.1876,0.1974,2.44,3.013,3.21,0.2867,0.008,0.3391,0.1414,0.109,0.078,6.3,NA,NA,1,NA,NA,NA,NA
"8c194c30-666d-4c8c-bb2e-5a9f1e09d2d5","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190603.2","2019-06-03T14:01Z","EcoCore_CSU",7.42,64.18,0.01,21.28,0,3.51,0.9,9.02,0.343,11.97,1.89,0.01,0.11,0.01,0.01,3.99,4,200,42.98,-0.0412,-0.1244,0.06,0.026,0.1995,0.1705,2.51,2.829,3.22,0.269,0.0065,0.3405,0.1354,0.1108,0.0804,6.3,NA,NA,1,NA,NA,NA,NA
"05beee49-5886-44af-aeab-0f8de043220a","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190603.3","2019-06-03T14:01Z","EcoCore_CSU",7.48,63.28,0.01,21.35,0,3.5,1.02,9.95,0.457,12.01,1.82,0.01,0.11,0.01,0.01,3.98,2,100,39.58,-0.0484,-0.1234,0.09,0.035,0.1797,0.2285,2.448,3.044,3.16,0.2706,0.0065,0.3272,0.1541,0.1132,0.0801,6.3,NA,NA,1,NA,NA,NA,NA
"3e9cfc5b-2a1b-4dd7-b863-b97d70024eb6","D01","HOPB","HOPB.AOS.S2","HOPB.SS.20190624","2019-06-24T13:20Z","EcoCore_CSU",7.61,83.98,0.01,9.02,0,4.68,1.08,11.04,0.456,6.23,18.84,0,0.14,0.01,0.01,4.83,2,100,59.87,0.0978,-0.0023,0.06,0.029,0.2182,0.2354,3.249,2.358,2.44,0.0445,0.0155,0.2699,0.1245,0.1457,0.1076,3.2,NA,NA,0,NA,NA,NA,NA
"202a7da2-377e-4162-bc36-7d0b136750dd","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20161005","2016-10-05T13:25Z","EcoCore_CSU",8.06,762.9,0,434.07,7,98.25,21.42,14.76,2.511,3.44,6.28,0.01,0.05,0.01,0.24,16.49,37,900,528.4,2.651,0.015,0.03,0.068,2.793,2.897,68.19,0.9852,1.21,5e-04,5e-04,0.5349,0.063,0.0216,0.0146,5.6,NA,NA,0,NA,NA,NA,NA
"6edcb83f-56d9-449b-9a60-981ed4f0ef0c","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20161019","2016-10-19T13:52Z","EcoCore_CSU",8.06,579.3,0,262.94,5,78.03,16.14,11.16,2.775,22.71,32.15,0.01,0,0.01,0.34,4.24,12,300,459.5,2.387,0.013,0.04,0.061,2.5,2.525,69.77,1.321,1.29,0.004,0.003,0.3757,0.1068,0.0226,0.0192,3.9,NA,NA,0,NA,NA,NA,NA
"1b27934e-4392-495a-805e-55580bd32124","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20161109","2016-11-09T15:00Z","EcoCore_CSU",8.02,695.7,0,319.17,6,96.65,20.74,12.25,3.853,21.68,46.64,0.01,0,0.01,0.21,4.49,0,0,538.5,2.281,0.011,0.1,0.228,2.428,1.821,69.32,1.488,1.35,0.017,0.014,0.3334,0.0363,0.0367,0.0262,3.2,NA,NA,0,NA,NA,NA,NA
"8d25add9-c04b-4de9-bc5c-2c7bbbf968fa","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20161130","2016-11-30T14:32Z","EcoCore_CSU",7.95,691.2,0,331.21,6,92.08,20.39,11.24,4.13,22.09,28.32,0.01,0.1,0,0.27,3.97,0,0,481.27,2.22,0.011,0.09,0.018,2.203,2.214,68.32,2.196,1.96,0.002,0.001,0.4048,0.0284,0.0549,0.0383,1.5,NA,NA,0,NA,NA,NA,NA
"e6adf92c-dd11-4e10-bbee-53f4cececbab","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20161207","2016-12-07T14:36Z","EcoCore_CSU",8.02,604.6,0,259.88,5,79.93,17.43,11.29,3.64,22.97,37.12,0.01,0.09,0,0.2,4.88,0,0,418.69,2.304,0.01,0.08,0.025,2.315,2.189,68.05,2.027,2.08,0.004,0.002,0.3072,0.0328,0.0525,0.0403,2.8,NA,NA,0,NA,NA,NA,NA
"b5a9d007-2001-4792-ae75-65c2a7a115eb","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170111","2017-01-11T14:30Z","EcoCore_CSU",8.02,755.9,0.01,390.52,7,101.02,21.96,13.18,3.38,21,27.14,0.01,0,0,0,5.55,0,0,527.43,2.687,0.013,0.01,0.032,2.736,2.73,68.85,0.7354,0.82,0.004,0.001,0.2855,0.0886,0.0332,0.0282,2.8,NA,NA,0,NA,NA,NA,NA
"418c7109-ce62-42d3-acc9-2704f40c4b87","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170125","2017-01-25T15:16Z","EcoCore_CSU",8.02,707.1,0.01,361.62,6,97.25,18.84,11.35,4.069,20.6,21.99,0.01,0.05,0,0.09,5.74,32,800,493.81,2.748,0.016,0.1,0.027,2.91,2.936,69.07,1.514,1.81,0.007,0.002,0.5132,0.0297,0.0393,0.0241,2.8,NA,NA,0,NA,NA,NA,NA
"aaef74fc-c9c6-44e3-9fe1-a668103a4a6a","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170201","2017-02-01T14:22Z","EcoCore_CSU",8,716.7,0.01,356.77,6,98.25,20.59,11.29,3.68,21.16,23.8,0.01,0.01,0,0.42,5.89,12,300,502.15,2.905,0.019,-0.11,0.032,2.949,2.952,70.55,0.9854,1,0.007,0.002,0.4602,0.1206,0.025,0.019,3.1,NA,NA,0,NA,NA,NA,NA
"0b1bbf46-d421-4d27-9b71-ebccdac13e46","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170215","2017-02-15T15:02Z","EcoCore_CSU",7.98,621.9,0.01,336.14,6,93.24,20.15,12.23,3.024,20.98,28.04,0.01,0,0,0.21,5.45,8,200,441.69,2.8,0.017,0.05,0.03,2.611,2.648,68.52,2.292,1.22,0.006,0.003,0.3527,0.0859,0.0102,0.0044,5.1,NA,NA,0,NA,NA,NA,NA
"29ef9a15-8459-416f-b6b3-3378e0780463","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170301","2017-03-01T14:50Z","EcoCore_CSU",8.01,649.18,0.01,338.47,6,92.97,19.48,12.29,3.296,20.8,24.79,0.01,0,0.01,0.23,4.75,4,4000,452.17,2.506,0.017,0.02,0.03,2.449,2.439,67.19,1.041,1.15,0.009,0.007,0.3605,0.0338,0.0223,0.0156,2.9,NA,NA,0,NA,NA,NA,NA
"90d9135f-9b6c-4aa6-837f-a13740ee9fe6","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170307","2017-03-07T16:15Z","EcoCore_CSU",7.98,651.99,0.01,310.28,5,87.93,19.15,11.52,2.205,21.56,26.92,0.01,0.02,0.01,0.21,4.3,0,0,455.3,2.28,0.017,0.14,0.021,2.301,2.353,64.22,1.007,0.86,0.102,0.095,0.3788,0.1103,0.0131,0.0117,4.5,NA,NA,0,NA,NA,NA,NA
"57002d81-8088-4233-bd64-b8f0ed6cd5ae","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170315","2017-03-15T13:45Z","EcoCore_CSU",7.97,641.28,0.01,314.56,6,86.52,18.73,10.71,2.077,14.22,26.84,0.01,0.05,0.01,0.25,5.22,0,0,452.15,2.666,0.01,0,0.021,2.588,2.662,67.45,1,0.75,0.004,0.002,0.3075,0.1263,0.0371,0.0287,3.8,NA,NA,0,NA,NA,NA,NA
"062c0f89-22ce-4bda-9601-68b5c50ec559","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170327","2017-03-27T13:46Z","EcoCore_CSU",8.03,621.54,0.01,294.57,5,82.42,18.37,11.03,2.144,20.17,27.3,0.01,0.05,0.01,0.19,4.77,4,100,445.69,2.3,0.014,0.01,0.022,2.291,2.296,68,1.257,1.16,0.005,0.003,0.3356,0.1152,0.0131,0.0044,3,NA,NA,0,NA,NA,NA,NA
"a02b0f6c-0abc-46f3-95aa-8b4632fc81d0","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170419","2017-04-19T13:46Z","EcoCore_CSU",7.71,647.28,0,314.59,5,84.48,19.66,11.91,3.159,19.84,23.58,0,0,0.01,0.18,4.81,4,100,452.17,2.164,0.011,0.04,0.016,2.228,2.22,68.9,1.253,1.29,0.002,0.001,0.3812,0.1098,0.0321,0.0236,1,NA,NA,0,NA,NA,NA,NA
"ff79f9d4-f7e2-4d37-9cdf-2bcb720133f3","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170426","2017-04-26T13:21Z","EcoCore_CSU",7.97,685.17,0,379.56,5,92.76,19.5,11.97,3.478,17.52,0.42,0,0.01,4.21,0.01,5.62,0,0,481.36,2.301,0.013,0.07,0.017,2.31,2.294,70.88,1.272,1.18,0.018,0.0135,0.9733,0.3124,0.0398,0.0282,3.8,NA,NA,0,NA,NA,NA,NA
"33a46fdb-1778-4fa0-b2df-2fcac7a2e85d","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170503","2017-05-03T09:30Z","EcoCore_CSU",7.9,591.24,0,285.19,5,73.03,19.87,11.47,3.182,20.86,23.14,0,0,0.01,0.21,5.63,8,200,411.9,2.1,0.017,0.05,0.013,2.194,2.116,69.26,1.13,1.35,0.009,0.008,0.4352,0.0608,0.0326,0.0211,3.8,NA,NA,0,NA,NA,NA,NA
"78e5e315-ebd2-464b-9b5c-0c532993b610","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170510","2017-05-10T09:13Z","EcoCore_CSU",7.98,695.75,0,321.64,5,86.71,20.12,11.47,3.251,20.95,23.44,0,0,0.01,0.19,5.69,28,700,493.64,2.308,0.012,0.02,0.014,2.465,2.439,74.17,1.035,1.28,0.012,0.01,0.3389,0.109,0.0296,0.0221,2.6,NA,NA,0,NA,NA,NA,NA
"c6374124-cdbf-425e-a5e2-7eacb3b53bf5","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170524","2017-05-24T09:20Z","EcoCore_CSU",8.06,520.6,0,239.64,4,60.45,19.21,10.72,3.341,19.85,21.88,0,0,0.01,0.23,5.96,108,2700,363.8,2.349,0.009,0.03,0.011,2.54,2.464,71.22,1.157,1.44,0.024,0.02,0.9915,0.1187,0.0213,0.0112,2.9,NA,NA,0,NA,NA,NA,NA
"4507efa9-3bbd-40a7-81cf-b12546128d5b","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170614","2017-06-14T13:11Z","EcoCore_CSU",7.95,712.3,0,252.13,4,61.64,19.44,11.89,4.338,19.15,21.37,0,0,0.01,0.23,6.22,40,4000,496.4,2.622,0.058,0.21,0.003,2.9887,2.8446,70.65,1.221,2.58,0.012,0.0097,0.7844,0.0495,0.0371,0.0262,4.6,NA,NA,0,NA,NA,NA,NA
"f86cdaf1-0436-4edf-9830-1e0e5c9a5525","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170621","2017-06-21T13:20Z","EcoCore_CSU",8,728.4,0,235.47,4,56.68,19.32,11.45,3.777,19.08,21.12,0,0,0.01,0.23,6.14,31,3100,508.7,2.624,0.033,0.18,0.025,2.771,2.66,69.44,1.121,1.96,0.005,5e-04,0.645,0.0311,0.0255,0.0173,4.4,NA,NA,0,NA,NA,NA,NA
"dbf782f9-2441-418e-87fc-1ab45403ed3c","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170705","2017-07-05T13:14Z","EcoCore_CSU",NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,2400,NA,NA,NA,NA,NA,2.747,NA,NA,NA,2.11,0.003,NA,0.4732,0.0892,NA,NA,5.8,NA,NA,0,NA,NA,NA,NA
"e43a3657-d773-4831-a90c-4b5b6c1febf4","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170725","2017-07-25T13:09Z","EcoCore_CSU",8.03,541.3,0,326.05,5,85.62,19.99,12.74,5.104,19.98,23.59,0,0,0.01,0.23,6.09,12,600,465.18,2.7406,0.0465,0.04,0.036,3.026,3.041,68.22,1.128,1.11,0.1179,0.0155,0.4227,0.0337,0.0389,0.0279,0.5,NA,NA,0,NA,NA,NA,NA
"c165001b-e7cc-4ea2-947a-8a44f3269a04","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170725.3","2017-07-25T13:09Z","EcoCore_CSU",7.85,555.2,0,334,6,89.58,19.46,12.33,4.93,20.01,23.58,0,0,0.01,0.24,5.87,10,500,472.68,3.0762,0.0427,0.04,0.034,2.956,2.968,68.64,1.155,1.11,0.119,0.014,0.4446,0.1102,0.0328,0.023,0.5,NA,NA,0,NA,NA,NA,NA
"42fdc66a-436f-4d82-80ef-8d70bdb32505","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170725.2","2017-07-25T13:09Z","EcoCore_CSU",7.9,567,0,329.73,6,87,19.94,12.63,5.099,19.95,23.61,0,0,0.01,0.23,6.03,12,600,469.14,2.965,0.0516,0.05,0.035,2.979,3,68.41,1.204,1.45,0.12,0.015,0.3937,0.1124,0.0337,0.0241,0.5,NA,NA,0,NA,NA,NA,NA
"87167d6e-3dd4-4c94-92d3-33afa4dcc26a","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170809","2017-08-09T13:26Z","EcoCore_CSU",7.82,611.9,0,373.51,6,84.91,16.37,10.05,2.97,18.99,22.7,0,0,0.01,0.21,5.14,20,1000,431.63,2.886,0.011,0.13,0.024,2.939,2.974,69.15,1.17,0.87,0.0676,0.002,0.4807,0.0505,0.0235,0.0146,5.7,NA,NA,0,NA,NA,NA,NA
"32c00124-e63f-483a-a284-a9958f423e29","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170822","2017-08-22T13:27Z","EcoCore_CSU",7.89,610.8,0,371.99,6,83.26,16.29,10.69,4.401,19.18,24.97,0,0,0.01,0.22,5.15,4,200,429.8,3.1391,0.1441,0.1,0.027,3.132,3.025,68.81,1.28,1.26,0.009,0.0066,0.6444,0.0292,0.0364,0.0262,5.5,NA,NA,0,NA,NA,NA,NA
"f5d210f8-b820-44c8-b082-d31ef6088288","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170913","2017-09-13T14:41Z","EcoCore_CSU",8.05,433.6,0,186.41,3,40.63,19.85,12.51,3.845,18.17,25.94,0,0,0.01,0.23,2.09,6,300,304.7,2.509,0.0145,0.13,0.007,2.488,2.493,68.56,1.155,1.09,0.006,0.0039,0.3418,0.0389,0.0262,0.0172,5.4,NA,NA,0,NA,NA,NA,NA
"55b80f81-3326-42dd-b740-2cbebe9e7f50","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20170927","2017-09-27T13:35Z","EcoCore_CSU",7.89,680.3,0,327.42,6,93.01,18.27,11.38,5.081,20.85,28.56,0.01,0,0.01,0.25,4.85,6,300,475.1,2.4763,0.0168,0.11,0.008,2.603,2.556,69.4,1.401,1.21,0.0229,0.0018,0.4015,0.1082,0.034,0.0257,4.6,NA,NA,0,NA,NA,NA,NA
"8d0f792f-3511-4874-856d-fd5918b487b9","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20171011","2017-10-11T13:16Z","EcoCore_CSU",7.96,743.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA,NA,NA,2.399,NA,NA,NA,1.79,0.043,NA,0.3778,0.0545,NA,NA,2.1,NA,NA,0,NA,NA,NA,NA
"463de773-1b37-4ae3-9a4f-b587c44bdfff","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20171018","2017-10-18T13:25Z","EcoCore_CSU",7.89,675.7,0.01,319.42,6,92.43,19.21,9.15,3.528,25.71,26.89,0,0,0.01,0.24,2.08,2,100,473.7,2.3449,0.0166,0.12,0.02,2.32,2.301,71.08,1.312,1,0.085,0.005,0.3284,0.1047,0.0374,0.0277,5.5,NA,NA,0,NA,NA,NA,NA
"ad7fba98-11d9-422a-a7c5-569ae96d029e","D02","LEWI","LEWI.AOS.S2","LEWI.SS.20171129","2017-11-29T14:33Z","EcoCore_CSU",7.94,471.9,0.01,230.73,4,52.56,19.1,9.54,2.855,14.15,18.66,0,0,0.01,1.69,0.25,2,100,331.7,2.808,0.015,0.12,0.007,2.644,2.647,75.02,0.8971,0.87,0.014,0.01,0.326,0.0677,0.0172,0.0094,4,NA,NA,0,NA,NA,NA,NA
