"siteID","sampleID","collectDate","ANC","Mg","NO2 - N","TPC","Si","Mn","HCO3","DOC","TN","Cl","UV Absorbance (280 nm)","conductivity","Ca","Br","TDP","TOC","NH4 - N","DIC","TPN","TP","TDN","Ortho - P","pH","CO3","F","NO3+NO2 - N","K","UV Absorbance (250 nm)","Fe","Na","TSS - Dry Mass","SO4","TDS","TSS"
"COMO","COMO.SS.20171211",2017-12-11 17:20:00,0.135,2.112,0.0087,0.414,0.29,5e-04,7.69,2.506,0.0564,6.98,0.0726,40.58,7.489,0.005,0.009,2.311,0.1067,4.223,0.0908,0.013,0.1033,0.009,6.75,0.005,0.005,0.0459,0.012,0.1023,0.046,5.694,100,10.42,57.9,2
"COMO","COMO.SS.20180116",2018-01-16 19:09:00,0.32,0.602,0.0148,0.3092,0.28,5e-04,15.89,2.559,0.1429,2.89,0.0935,55.41,6.445,0.005,0.001,2.777,0.0917,4.116,0.0757,0.005,0.1204,0.028,6.93,0.005,0.61,0.0568,0.279,0.1345,0.119,3.697,0,1.94,39.5,0
"COMO","COMO.SS.20180220",2018-02-20 18:20:00,0.35,0.783,0.0125,0.3198,6.13,5e-04,17.31,3.021,0.1396,0.5,0.095,38.61,2.987,0.005,5e-04,3.015,0.1171,3.67,0.0496,5e-04,0.1314,0.032,6.75,0.005,0.005,0.0575,0.225,0.1346,0.099,2.532,0,1.56,26.5,0
"COMO","COMO.SS.20180320",2018-03-20 16:47:00,0.18,0.981,0.0161,0.4052,7.12,5e-04,10.21,2.983,0.0551,6.61,0.0942,42.79,3.65,0.005,0.001,3.239,0.0097,3.868,0.0757,0.005,0.0525,0.038,6.61,0.005,0.005,0.0537,0.303,0.1367,0.089,2.735,0,1.66,31.25,0
"COMO","COMO.SS.20180424",2018-04-24 17:03:00,0.16,1.0243,0.0154,0.4505,5.6178,5e-04,9.12,9.443,0.3267,4.6086,0.3616,40.82,4.1895,0.005,5e-04,9.774,0.008,3.47,0.1356,0.0192,0.3314,0.064,6.52,0.005,0.005,0.0208,0.4439,0.5112,0.4844,0.053,200,1.3508,29.8,4
"COMO","COMO.SS.20180514",2018-05-14 16:55:00,0.089,0.3457,0.0164,0.3339,2.9096,5e-04,4.35,9.097,0.45,3.212,0.2961,19.6,3.141,0.005,0.0017,9.435,0.0252,1.355,0.1468,0.008,0.4359,0.018,6.56,0.005,0.005,0.0081,0.1867,0.4289,0.1741,0.215,100,1.3587,14.21,2
"COMO","COMO.SS.20180522",2018-05-22 16:37:00,0.084,0.523,0.0187,0.3242,3.1157,5e-04,4.36,6.866,0.329,4.467,0.2283,16.37,3.674,0.005,5e-04,6.955,0.0502,1.086,0.1371,0.0638,0.331,0.019,6.78,0.005,0.005,0.0087,0.1067,0.3307,0.0961,0.859,200,1.5023,10.95,4
"COMO","COMO.SS.20180611",2018-06-11 15:15:00,0.12,0.439,0.0141,0.3848,3.5423,5e-04,5.42,4.91,0.1295,1.821,0.1605,14.69,1.4339,0.005,0.0162,5.167,0.0228,1.303,0.1486,0.007,0.1359,0.013,6.53,0.005,0.005,0.004,5e-04,0.2351,0.0549,0.856,900,0.228,10.283,18
"COMO","COMO.SS.20180613",2018-06-13 15:24:00,0.15,0.488,0.0143,0.3529,3.5784,5e-04,7.25,4.457,0.1211,1.6099,0.1515,16.25,1.6238,0.005,5e-04,4.685,0.0271,1.461,0.1293,0.002,0.1199,0.032,6.8,0.005,0.005,0.0104,5e-04,0.2205,0.0497,0.909,100,0.21,11.375,2
"COMO","COMO.SS.20180619",2018-06-19 15:51:00,0.15,0.561,0.029,0.314,3.8143,5e-04,7.28,5.749,0.1405,2.2495,0.1856,20.54,1.998,0.005,0.002,5.75,0.0169,1.219,0.0739,0.0741,0.1431,0.015,6.76,0.005,0.15,0.0337,5e-04,0.271,0.0803,1.021,0,0.005,14.378,0
"COMO","COMO.SS.20180626",2018-06-26 15:25:00,0.12,0.463,0.0188,0.4703,3.4977,5e-04,6.21,3.485,0.2473,2.69,0.1301,27.41,3.658,0.005,5e-04,3.719,0.0053,1.83,0.0555,0.0345,0.2095,0.018,7.37,0.005,1.652,0.0052,0.088,0.1853,0.0438,0.962,100,0.38,19.187,2
"COMO","COMO.SS.20180628",2018-06-28 17:11:00,0.16,0.742,0.0131,0.4911,3.6607,5e-04,4.9,3.513,0.2139,2.53,0.119,27.86,3.175,0.005,5e-04,3.4,0,1.804,0.1095,0.0268,0.2253,0.012,6.83,0.005,2.15,0.002,0.091,0.171,0.0384,0.992,400,0.43,19.502,8
"COMO","COMO.SS.20180712",2018-07-12 14:52:00,0.28,0.782,0.0112,0.5212,5.22,5e-04,13.28,2.596,0.092,0.024,0.0751,25.61,2.505,0.005,0.004,2.647,0,2.738,0.1353,0.043,0.0863,0.012,6.94,0.005,0.005,0.0037,5e-04,0.1088,0.0279,1.26,100,1.62,18.3,2
"COMO","COMO.SS.20180717",2018-07-17 16:46:00,0.28,0.795,0.0124,0.3062,4.9,5e-04,12.98,2.84,0.1105,0.005,0.0893,25.63,2.474,0.005,5e-04,2.853,0,2.775,0.0748,0.042,0.0864,0.011,7.38,0.005,0.005,0.0073,0.083,0.1275,0.0257,1.267,200,1.278,16.9,4
"COMO","COMO.SS.20180723",2018-07-23 16:45:00,0.35,0.977,0.019,0.376,4.65,5e-04,13.96,3.567,0.1349,0.005,0.1102,25.63,2.192,0.005,5e-04,3.688,0.0413,2.694,0.0846,0.003,0.1295,0.012,7.24,0.005,0.005,0.0167,0.126,0.1561,0.0439,1.194,0,1.254,18.7,0
"COMO","COMO.SS.20180806",2018-08-06 14:57:00,0.28,0.973,0.0169,0.4889,5.5169,0.003,13.21,2.469,0.0996,2.166,0.068,32.85,3.1219,0.005,5e-04,2.369,0.0571,4.073,0.0476,0.003,0.1016,0.012,7.27,0.005,0.005,0.0209,0.168,0.0927,0.0253,1.451,500,1.353,23.01,10
"COMO","COMO.SS.20180821",2018-08-21 14:37:00,0.31,1.183,0.0228,0.6362,6.0232,5e-04,13.21,2.011,0.1113,0.18,0.0502,34.19,3.3096,0.17,0.0088,2.006,0.0036,4.226,0.0802,0.012,0.1184,0.058,7.39,0.005,1.559,0.0186,5e-04,0.0716,0.0135,1.482,400,1.365,24.12,8
"COMO","COMO.SS.20180918",2018-09-18 15:45:00,0.42,1.217,0.026,0.6348,6.4531,5e-04,21.23,1.782,0.0853,0.47,0.0498,36.21,3.7037,0.005,0.0052,1.682,0.015,3.713,0.1112,0.026,0.0846,0.048,7.42,0.005,0.005,0.0154,0.266,0.0711,0.0188,1.891,100,1.371,24.45,2
"COMO","COMO.SS.20180924",2018-09-24 17:52:00,0.52,1.349,0.0249,0.3121,6.3721,5e-04,18.97,1.735,0.0133,1.03,0.0471,38.56,3.4914,0.005,0.0082,1.685,0.0412,3.829,0.0824,0.01,0,0.07,7.33,0.005,0.005,0.0112,0.312,0.0643,0.0143,1.789,0,1.197,27.08,0
"COMO","COMO.SS.20181017",2018-10-17 15:58:00,0.42,1.641,0.0247,0.382,7.4897,5e-04,21.5961,2.496,0.0817,1.05,0.0666,38.22,3.7031,0.005,0.019,2.48,0.0312,4.211,0.1366,0.0852,0.0819,0.025,7.23,0.005,0.005,0.0362,0.261,0.0983,0.0739,2.058,0,3.063,27.82,0
"COMO","COMO.SS.20181120",2018-11-20 18:49:00,0.47,1.252,0.0524,0.293,7.02,5e-04,18.7,3.12,0.1853,0.29,0.075,34.51,3.477,0.005,0.004,2.762,0,4.151,0.0984,0.0484,0.1805,0.022,7.29,0.005,0.005,0,5e-04,0.1095,0.075,1.655,0,1.67,25.86,0
"COMO","COMO.SS.20181217",2018-12-17 16:10:00,0.31,1.326,0.0514,0.4641,7.34,5e-04,16.11,2.342,0.0841,1.15,0.0712,186.4,3.598,0.005,0.002,2.411,0.0058,4.009,0.1216,0.0484,0.0813,0.019,7.36,0.005,0.8279,0.0106,5e-04,0.1015,0.072,1.697,100,1.58,129.43,2
"COMO","COMO.SS.20190114",2019-01-14 17:36:00,0.35,1.466,0.0529,0.4235,10.51,5e-04,17.25,2.361,0.2046,2.1,0.0736,48.96,4.601,0.005,0.005,2.738,0.0493,3.212,0.0882,0.185,0.1802,0,7.79,0.005,1.44,0,0.345,0.1052,0.12,2.725,100,3.44,35.91,2
"COMO","COMO.SS.20190219",2019-02-19 16:43:00,0.38,0.998,0.0573,0.2906,7.6582,5e-04,15.7,2.603,0.2744,2.15,0.0828,35.06,3.4561,0.005,0.056,2.907,0.0669,4.2,0.1952,0.501,0.2356,0.301,7.67,0.005,0.15,0,0.241,0.1146,0.1122,1.996,400,2.169,23.41,8
"COMO","COMO.SS.20190319",2019-03-19 17:00:00,0.31,0.957,0,0.8438,7.3513,5e-04,13.69,2.493,0.1556,2.3433,0.0898,600.41,3.5838,0.005,0.0067,2.581,0.1149,3.521,0.1379,0.065,0.1366,0.06,7.16,0.005,0.005,0,0.207,0.1253,0.1277,1.929,0,1.965,421.54,0
"COMO","COMO.SS.20190423",2019-04-23 17:05:00,0.35,1.067,0,0.766,7.0648,0.001,18.56,7.091,0.2694,0.6512,0.2674,38.42,3.3934,0.005,0.0096,7.697,0.0465,3.36,0.1526,0.0192,0.2779,0.032,7.56,0.005,0.005,0.0336,0.257,0.3725,0.3774,2.432,400,2.844,27.17,8
"COMO","COMO.SS.20190521",2019-05-21 16:30:00,0.07,0.564,0,0.3252,4.5966,0.001,2.62,6.557,0.2668,0.13,0.202,20.08,2.0343,0.005,5e-04,6.536,0.0444,1.672,0.0943,0.2739,0.2091,0.042,7.57,0.005,0.005,0.0264,0.156,0.2892,0.2373,0.974,100,6.28,15.41,2
"COMO","COMO.SS.20190528",2019-05-28 20:42:00,0.04,0.499,0,0.2561,4.2567,5e-04,1.42,6.598,0.2055,1.67,0.2268,17.09,1.8156,0.005,5e-04,7.159,0.0417,2.233,0.0919,0.1721,0.1956,0.046,6.76,0.005,0.005,0.0241,0.149,0.3203,0.2112,0.777,300,4.69,12.17,6
"COMO","COMO.SS.20190610",2019-06-10 16:52:00,0.09,0.346,0,0.3005,2.6416,5e-04,4.82,7.903,0.2737,1.37,0.2506,13.09,1.573,0.005,5e-04,8.621,0.0608,1.68,0.1305,0.14,0.2349,0.039,7.87,0.005,0.005,0,0.021,0.3665,0.0938,0.492,200,0.46,9.28,4
"COMO","COMO.SS.20190612",2019-06-12 16:16:00,0.06,0.359,0,0.3408,2.6583,5e-04,3.01,7.317,0.1768,1.6515,0.2363,13.06,1.5276,0.005,0.0061,8.441,0.0839,1.386,0.1981,0.1792,0.2657,0.033,8.17,0.005,0.005,0,0.015,0.3403,0.0952,0.47,100,1.455,9.56,2
"COMO","COMO.SS.20190618",2019-06-18 16:29:00,0.04,0.379,0,0.4508,2.669,0.002,1.72,6.169,0.183,2.56,0.2582,18.42,2.166,0.005,0.0061,6.479,0.0312,0.4152,0.0947,0.2361,0.1642,0.052,6.54,0.005,0.8871,0.0093,0.1,0.3813,0.0638,0.701,0,1.22,12.98,0
"COMO","COMO.SS.20190620",2019-06-20 15:41:00,0.06,0.355,0,0.2703,2.5024,5e-04,2.49,5.498,0.1536,0.95,0.265,12.29,1.2426,0.005,0.0155,7.699,0.055,0.5041,0.1125,0.181,0.1874,0.045,6.71,0.005,0.005,0.0118,0.097,0.3854,0.0593,0.681,200,2.58,8.94,4
"COMO","COMO.SS.20190625",2019-06-25 15:49:00,0.06,0.306,0,0.336,3.0107,5e-04,2.88,4.752,0.1504,1.05,0.1681,13.05,1.3179,0.005,0.0155,5.257,0.124,1.626,0.1263,0.3401,0.1466,0.036,7.42,0.005,0.005,0.0134,0.098,0.2448,0.0632,0.724,0,2.29,9.28,0
"COMO","COMO.SS.20190627",2019-06-27 16:10:00,0.06,0.288,0,0.3737,3.0233,5e-04,2.93,4.868,0.1741,1.02,0.1355,13.28,1.2554,0.005,0.0155,5.063,0.0383,1.697,0.1202,0.1338,0.1563,0.036,7.34,0.005,0.005,0.0122,0.103,0.1955,0.061,0.814,0,2.25,9.47,0
"COMO","COMO.SS.20190708",2019-07-08 16:17:00,0.06,0.301,0,0.3792,2.8744,0.002,2.85,3.924,0.1587,1.32,0.1914,13.61,1.2782,0.005,0.001,4.445,0.0365,1.84,0.1141,0.4553,0.1459,0.037,6.82,0.005,0.005,0.0128,0.08,0.2783,0.0619,0.719,200,1.81,9.6,4
"COMO","COMO.SS.20190711",2019-07-11 14:59:00,0.07,0.308,0,1.1992,4.0156,0.001,3.69,3.806,0.1787,1.633,0.2057,12.69,1.3868,0.005,0.023,4.89,0.0346,3.036,0.0976,0.3722,0.1204,0.036,7.27,0.005,0.005,0.012,0.076,0.2866,0.0617,0.957,100,0.954,9.22,2
"COMO","COMO.SS.20190716",2019-07-16 16:50:00,0.09,0.386,0,0.2693,4.44,5e-04,5.02,4.143,0.1594,1.7202,0.1758,16.35,1.562,0.005,0.0088,4.98,0.069,2.078,0.1371,0.263,0.1366,0.029,7.87,0.005,0.005,0.0142,0.073,0.2538,0.0461,0.945,200,0.903,12.37,4
"COMO","COMO.SS.20190722",2019-07-22 15:34:00,0.15,0.43,0.001,0.2713,5.2851,0.001,7.62,3.587,0.1029,1.2387,0.1931,18.39,1.7902,0.005,0.0245,4.069,0.0703,2.227,0.1203,0.2463,0.1215,0.038,7.13,0.005,0.0274,0.0109,0.085,0.2815,0.0605,1.029,0,0.894,203.41,0
"COMO","COMO.SS.20190805",2019-08-05 16:20:00,0.1,0.488,9e-04,NA,5.79,5e-04,5.18,3.544,0.0982,1.86,0.1535,21.7,1.938,0.005,0.004,3.821,0.1096,2.772,NA,0.262,0.1206,0.031,7.4,0.005,0.005,0.0123,0.123,0.2168,0.054,0.473,300,NA,14.9,6
"COMO","COMO.SS.20190820",2019-08-20 16:23:00,0.21,0.717,0,NA,8.87,5e-04,11.85,2.144,0.0976,1.76,0.0624,29.28,2.782,0.005,0.005,2.261,0.0374,3.659,NA,0.063,0.0808,0.017,7.71,0.005,0.24,0.0518,0.2,0.0906,0.026,1.661,500,NA,21.8,10
"COMO","COMO.SS.20190822",2019-08-22 15:45:00,0.06,0.987,0,NA,8.31,5e-04,2.98,2.464,0.1152,0.17,0.0821,29.43,4.599,0.005,0.013,2.625,0.025,3.672,NA,0.244,0.1315,0,7.46,0.005,0.005,0.022,0.207,0.1129,0.035,2.599,500,NA,21.9,10
"MART","MART.SS.20171107",2017-11-07 19:55:00,0.06,0.621,0.0242,0.2915,0.31,5e-04,3.45,0.9938,0.0416,12.79,0.0194,37.5,5.721,0.005,0.022,1.148,0.1376,4.501,0,0.027,0,0.02,6.86,0.005,0.005,0.0305,5e-04,0.0286,5e-04,2.2164,100,0.5469,27.9,2
"MART","MART.SS.20171120",2017-11-20 18:24:00,0.04,0.536,0.01,0.4929,0.28,5e-04,1.98,1.888,0,2.68,0.0459,29.8,3.4478,0.005,0.041,1.927,0.1387,3.677,0.0934,0.051,0,0.024,6.93,0.005,0.005,0.0143,5e-04,0.0673,5e-04,1.6111,800,3.97,21.4,16
"MART","MART.SS.20171204",2017-12-04 18:57:00,0.072,NA,NA,0.3691,NA,NA,NA,NA,0,NA,NA,38.52,NA,NA,NA,0.8292,NA,NA,0.0846,0.005,NA,NA,7.15,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2
"MART","MART.SS.20171212",2017-12-12 18:25:00,0.138,1.256,0.0104,0.2882,0.296,5e-04,7.59,0.6449,0,10.65,0.0112,38.93,5.692,0.005,0.045,0.5683,0.102,3.978,0.0784,0.052,0,0.021,7.24,0.005,0.67,0.0112,0.115,0.0196,5e-04,3.654,100,4.41,38.4,2
"MART","MART.SS.20171214",2017-12-14 18:00:00,0.112,0.894,0.0096,0.2781,0.292,5e-04,5.72,0.7507,0,11.22,0.0082,32.68,5.685,0.005,0.026,0.6435,0.1113,3.882,0.0927,0.062,0,0.021,7,0.005,0.005,0.002,0.091,0.0148,5e-04,2.993,100,3.64,36.5,2
"MART","MART.SS.20180109",2018-01-09 18:26:00,0.07,0.215,0.0135,0.3069,0.29,5e-04,3.86,0.5556,0.0157,4.29,0.0323,25.69,3.548,0.005,0.038,0.5533,0.1098,3.822,0.0777,0.042,0.0138,0.061,7.3,0.005,0.005,0.0249,0.092,0.0428,5e-04,1.871,0,2.92,18,0
"MART","MART.SS.20180115",2018-01-15 18:39:00,0.25,0.568,0.0136,0.3489,0.29,5e-04,11.05,0.4423,0.014,7.45,0.0119,52.67,5.525,0.005,0.008,0.4481,0.1081,3.825,0.1034,0.009,0.0408,0.047,7.49,0.005,1.72,0.0245,1.05,0.0199,5e-04,3.819,0,1.87,37.6,0
"MART","MART.SS.20180201",2018-02-01 19:37:00,0.18,3.536,0.0119,0.3018,7.37,5e-04,10.91,0.8448,0.0315,18.96,0.0264,33.58,5.355,0.005,0.002,0.7506,0.0934,3.731,0.0782,0.004,0.0331,0.073,7.11,0.005,1.11,0.0145,0.352,0.0401,5e-04,4.987,0,0.46,23.6,0
"MART","MART.SS.20180213",2018-02-13 20:07:00,0.18,0.842,0.0152,0.3085,7.1,5e-04,6.72,0.8707,0,19.56,0.0046,37.51,8.524,0.005,5e-04,0.6046,0.0999,3.632,0.0946,5e-04,0,0.068,7.16,0.005,0.005,0.0175,0.314,0.0088,5e-04,3.961,300,0.36,27.6,6
"MART","MART.SS.20180215",2018-02-15 20:26:00,0.18,0.532,0.0114,0.2778,6.9,5e-04,8.45,0.6717,0.0099,6.17,0.0153,37.73,3.219,0.005,5e-04,0.7524,0.0897,3.856,0.0842,0.001,0,0.081,7.15,0.005,0.005,0.0161,0.132,0.0238,5e-04,2.622,200,0.38,37.1,4
"MART","MART.SS.20180301",2018-03-01 17:35:00,0.19,0.466,0.016,0.3191,6.48,5e-04,11.38,0.8714,0.0525,3.3,0.0374,34.43,2.805,0.005,5e-04,0.7998,0,3.576,0.1212,0.003,0.052,0.02,6.91,0.005,0.005,0.0222,0.1,0.0534,5e-04,2.411,100,0.33,25.7,2
"MART","MART.SS.20180313",2018-03-13 18:12:00,0.05,0.51,0.0164,0.2718,7.06,5e-04,2.79,0.9577,0,9.48,0.0145,29.04,3.383,0.005,0.064,1.049,0.0017,3.451,0.1019,0.066,0,0.059,6.96,0.005,0.005,0.0041,0.134,0.0226,5e-04,2.551,0,0.39,21.35,0
"MART","MART.SS.20180319",2018-03-19 19:45:00,0.05,0.559,0.0166,0.3106,7.35,5e-04,1.92,0.8198,0,10.63,0.0097,35.51,3.556,0.005,0.013,0.7769,0,3.394,0.0561,0.014,0,0,6.5,0.005,0.005,0.0023,0.134,0.0168,5e-04,2.674,0,0.43,25.19,0
"MART","MART.SS.20180405",2018-04-05 17:49:00,0.14,NA,NA,0.2796,NA,NA,NA,NA,0.0858,NA,NA,36.23,NA,NA,NA,0.7802,NA,NA,0.0364,0.1539,NA,NA,7.09,0.005,NA,NA,NA,NA,NA,NA,0,NA,NA,0
"MART","MART.SS.20180410",2018-04-10 17:38:00,0.09,0.852,0.01,0.3485,6.8429,5e-04,4.28,1.021,0.1114,11.62,0.0162,35.18,6.531,0.005,0.0225,1.021,0.006,3.749,0.099,0.2654,0.1169,0.071,7.31,0.005,0.005,0.0171,0.035,0.0264,5e-04,0.212,200,0.25,25.4,4
"MART","MART.SS.20180426",2018-04-26 16:58:00,0.17,0.952,0.0143,0.855,7.355,5e-04,9.62,0.7799,0.3015,10.65,0.0095,38.43,7.216,0.005,0.0097,0.8282,0.03,4.624,0.1257,0.0346,0.2498,0.042,7.11,0.005,0.005,0.0098,0.211,0.0173,5e-04,0.411,0,0.22,27.5,0
"MART","MART.SS.20180508",2018-05-08 18:28:00,0.256,0.6045,0.0151,0.2862,7.7768,5e-04,5.52,1.596,0.2523,5.369,0.009,31.38,2.964,0.005,5e-04,0.8722,0.0527,3.941,0.0945,0.003,0.2614,0.017,7.03,0.005,0.005,0,0.0833,0.0141,5e-04,1.558,100,0.255,22.01,2
"MART","MART.SS.20180517",2018-05-17 17:16:00,0.138,0.5997,0.0307,0.2955,7.9256,5e-04,7.35,0.6488,0.2166,7.532,0.0107,31.4,5.691,0.005,0.0145,0.6652,0.0494,4.039,0.1376,0.0619,0.1968,0.036,7.07,0.005,0.005,0.0096,0.0115,0.0133,5e-04,1.285,100,0.0524,22.01,2
"MART","MART.SS.20180612",2018-06-12 17:35:00,0.18,0.842,0.0137,0.3189,9.6892,5e-04,9.82,0.898,0.0345,0.3398,0.009,36.47,3.9942,0.005,0.0184,0.7666,0.0339,4.639,0.1398,0.0427,0.0464,0.022,7.3,0.005,3.1125,0.0154,5e-04,0.0172,5e-04,1.968,0,1.023,25.529,0
"MART","MART.SS.20180621",2018-06-21 17:19:00,0.18,0.757,0.0278,0.3006,8.774,5e-04,7.25,1.123,0.0071,0.9578,0.0187,31.56,3.491,0.005,0.0133,0.7125,0.0162,3.398,0.0796,0.0364,0.01,0.016,7.41,0.005,3.3542,0.0277,0.035,0.0269,5e-04,1.887,0,0.73,22.092,0
"MART","MART.SS.20180710",2018-07-10 17:20:00,0.43,0.972,0.0255,0.409,10.39,5e-04,22.41,0.6496,0.1555,1.2444,0.0126,41.26,4.243,0.005,0.012,0.5568,0.0513,4.467,0.1124,0.065,0.1781,0.025,7.58,0.005,0.005,0.0276,5e-04,0.0206,5e-04,2.429,100,0.276,29.2,2
"MART","MART.SS.20180911",2018-09-11 18:06:00,0.45,0.933,0.0221,0.4883,9.3264,5e-04,23.18,0.9378,0,0.99,0.0151,40.24,4.1708,0.005,0.0094,0.7097,0.0084,4.255,0.0944,0.003,0.0173,0.084,7.33,0.005,0.005,0.0227,0.136,0.0221,5e-04,2.33,100,0,29.42,2
"MART","MART.SS.20180913",2018-09-13 18:15:00,0.38,0.874,0.0225,0.6152,9.2053,5e-04,21.25,1,0.0067,1.03,0.0134,37.69,3.955,0.005,0.0087,0.8724,0.0289,4.09,2.9556,0.011,0,0.06,7.4,0.005,0.005,0.0186,0.126,0.0216,5e-04,2.36,100,0,27.41,2
"MART","MART.SS.20181009",2018-10-09 18:26:00,0.35,0.911,0.0223,0.3821,10.4109,5e-04,20.29,1.283,0.0907,3.04,0.0204,37.49,4.294,0.005,5e-04,1.312,0.0194,4.837,0.1272,0.1469,0.0576,0.107,7.27,0.005,0.005,0.0287,0.147,0.0284,5e-04,2.542,400,0.12,27.56,8
"MART","MART.SS.20181101",2018-11-01 17:59:00,0.42,0.899,0.0496,0.3466,8.1204,0.007,22.63,1.866,0.2105,0.8653,0.0328,38.56,4.0309,0.005,0.0072,2.495,0,4.956,0.1021,0.022,0.2127,0.019,7.08,0.005,0.005,0,5e-04,0.0435,5e-04,2.175,300,0,27.56,6
"MART","MART.SS.20181114",2018-11-14 17:21:00,0.38,NA,NA,0.3933,NA,NA,NA,NA,0.0776,NA,NA,37.21,NA,NA,NA,1.022,NA,NA,0.1069,0.069,NA,NA,7.35,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2
"MART","MART.SS.20181203",2018-12-03 17:44:00,NA,0.949,0.0528,0.2649,7.41,5e-04,14.79,0.9812,NA,3.28,0.0192,NA,3.617,0.005,0.03,NA,0.0527,4.451,0.1225,NA,0,0.03,NA,0.005,0.005,0,5e-04,0.0296,5e-04,1.851,NA,0.18,25.7,NA
"MART","MART.SS.20181211",2018-12-11 18:35:00,0.44,0.856,0.0525,0.3601,7.32,5e-04,16.01,1.225,0,1.29,0.0238,35.42,3.624,0.005,0.022,1.808,0.0698,4.488,0.0775,0.0696,0,0.384,7.24,0.005,0.53,0,5e-04,0.0325,5e-04,1.789,0,0.22,25.47,0
"MART","MART.SS.20181217",2018-12-17 18:47:00,NA,NA,NA,0.3076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MART","MART.SS.20190108",2019-01-08 18:24:00,0.45,0.862,0.0508,0.265,11,5e-04,23.08,0.9554,0.1064,2.41,0.0165,45.17,4.844,0.005,0.009,0.9269,0,4.064,0.1278,0.1899,0.0729,0.015,7.41,0.005,0.005,0,0.158,0.0223,5e-04,2.816,0,0.26,32.19,0
"MART","MART.SS.20190117",2019-01-17 19:56:00,0.56,0.968,0.0529,0.2849,12.86,5e-04,27.41,0.6253,0.1414,2.56,0.0087,51.74,5.534,0.005,0.014,0.6151,0.0308,4.157,0,0.035,0.0961,0.109,7.58,0.005,0.005,0,0.179,0.0117,5e-04,3.344,100,0.31,37.82,2
"MART","MART.SS.20190131",2019-01-31 19:22:00,0.38,0.94,0.0526,0.2699,12.163,0.01,22.69,0.7118,0.0555,0.7212,0.0036,49.57,5.4152,0.005,0.019,0.7248,0.0479,3.985,3.7383,0.021,0.0611,0.403,7.12,0.005,1.7747,0,0.171,0.008,5e-04,3.029,200,0.333,35.01,4
"MART","MART.SS.20190214",2019-02-14 20:01:00,0.21,0.631,0.0569,0.3309,7.8474,5e-04,7.31,0.7889,0.0733,5.25,0.0112,30.14,3.5826,0.005,0.0082,0.8018,0.0661,3.724,0.0732,0.0994,0.0856,0.178,7.71,0.005,0.82,0,0.104,0.0145,5e-04,1.95,500,0.306,22.54,10
"MART","MART.SS.20190219",2019-02-19 18:33:00,0.27,0.63,0.0569,0.2725,7.9215,5e-04,12.93,0.8188,0.0808,3.25,0.0085,33.15,3.5571,0.005,0.0069,0.759,0.0702,4.384,0.1369,0.447,0.0818,0.037,6.93,0.005,0.23,0,0.103,0.0124,5e-04,2.017,400,0.264,22.56,8
"MART","MART.SS.20190228",2019-02-28 19:40:00,0.31,0.629,0.0393,0.2758,7.9581,5e-04,17.08,0.4798,0.02,0.85,0.0213,32.81,3.5291,0.005,0.059,0.4493,0.0952,3.709,0.0661,0.53,0.0058,0.018,7.42,0.005,0.12,0,0.102,0.026,5e-04,1.888,300,0.216,22.4,6
"MART","MART.SS.20190409",2019-04-09 18:15:00,NA,0.363,0,0.3373,4.7939,5e-04,2.01,2.453,NA,5.635,0.0316,NA,2.1871,0.005,0.0328,NA,0.1321,6.931,0.1085,NA,0.096,0.05,NA,0.005,0.05,0,0.048,0.0466,5e-04,1.378,NA,0.204,12.27,NA
"MART","MART.SS.20190411",2019-04-11 17:31:00,0.17,0.563,0,0.2965,7.6184,5e-04,11.13,1.116,0.096,4.29,0.0196,31.86,3.3189,0.005,0.0187,1.07,0.0621,4.07,0.1108,0.0944,0.1005,0.037,7.19,0.005,1.21,0,0.045,0.0296,5e-04,2.142,0,0.378,21.67,0
"MART","MART.SS.20190416",2019-04-16 18:00:00,0.36,0.7,0,0.2961,8.1491,5e-04,16.04,2.079,0.0019,2.7204,0.0179,37.54,3.6927,0.005,0.0329,0.66,0.089,4.843,0.1236,0.0466,0.0258,0.031,7.39,0.005,0.2848,0,0.064,0.0248,5e-04,2.666,300,0.402,27.56,6
"MART","MART.SS.20190425",2019-04-25 17:05:00,0.35,0.666,0,0.3197,8.2834,0.001,17.95,0.7861,0.0981,1.971,0.0087,34.61,3.5877,0.005,0.0164,0.7617,0.077,4.224,0.0878,0.036,0.0926,0.029,7.8,0.005,0.005,0,0.063,0.0126,5e-04,2.653,200,0.246,25.73,4
"MART","MART.SS.20190507",2019-05-07 16:30:00,0.42,0.672,0,0.2633,8.4106,5e-04,18.98,0.8336,0.0801,0.25,0.0078,32.08,3.6903,0.005,0.0212,0.7474,0.0265,4.169,0.141,0.1632,0.0801,0.037,7.66,0.005,0.0732,0.0114,0.081,0.0128,0,1.754,100,0.318,23.08,2
"MART","MART.SS.20190516",2019-05-16 17:47:00,0.09,0.633,0,0.504,7.9676,5e-04,5.28,1.073,0.1074,0.15,0.0213,31.02,3.4912,0.005,0.0036,1.273,0.0262,3.904,0.1277,0.0023,0.1054,0.042,7.43,0.005,0.005,0.0145,0.112,0.0298,5e-04,1.751,100,10.32,20.69,2
