"uid","recorduid","domainID","siteID","namedLocation","collectedBy","startDate","collectDate","streamStage","streamStageUnits","handheldDeviceID","velocitySensorID","filterParamTime","stationEntryTest","flowCalculation","waterEdge","totalDischarge","totalDischargeUnits","samplingProtocolVersion","averageVelocityUnits","waterDepthUnits","tapeDistanceUnits","flowCalcQF","dischargeUnitsQF","streamStageUnitsQF","averageVelocityUnitsQF","waterDepthUnitsQF","tapeDistanceUnitsQF","lowVelocityFinalQF","dataQF"
"84e68ae1-75d6-40f6-9263-ea96fb092b47","a0b5138e-a2da-4eea-a19e-ae50b9932d8c","D01","HOPB","HOPB.AOS.discharge","GFARIA","2017-02-28T05:16Z","2017-02-28T05:16Z",0.36,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",0.34,"cubicMetersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,1,0,0,0,0,0,NA
"935001fe-2f06-41e9-962e-aa74165191dc","c6bf1547-f717-4056-9ec6-239d57a672e1","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-02-28T16:31Z","2017-02-28T16:31Z",0.36,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",0.36,"cubicMetersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,1,0,0,0,0,0,NA
"dedd36f8-e7d0-4e04-a70e-8abab0682106","3b981bd2-a301-42c2-9f3d-78764599bc8b","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-03-23T14:57Z","2017-03-23T14:57Z",0.44,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",182.4,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,10,NA
"53aa298d-05e3-453b-a2f5-1ceea9876b7f","b17b2b5e-b7de-4881-ae69-8b5f04d979e3","D01","HOPB","HOPB.AOS.discharge","JT","2017-03-29T15:10Z","2017-03-29T15:10Z",0.42,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",757,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"bdd706fc-232b-43f9-946c-82a1b415b191","5162ef5a-07ac-469c-bcba-391804948aff","D01","HOPB","HOPB.AOS.discharge","JT","2017-04-10T15:12Z","2017-04-10T15:12Z",0.39,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",496.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"373acec0-72b0-4acd-928d-662ef8045fe5","408d5c1e-5ed1-4876-af1a-1335f60c1738","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-04-26T14:16Z","2017-04-26T14:16Z",0.41,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",664.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"52dcf9f0-985a-4b04-88af-522c5bdd9b0b","1ca83e3c-7548-44b2-8af7-cc15d9d308f7","D01","HOPB","HOPB.AOS.discharge","JCOLEMAN","2017-04-26T15:33Z","2017-04-26T15:33Z",0.41,"meter",130031001410,123100000557,10,"Non-fixed","Mean-section","Right edge water",661.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",1,0,0,0,0,0,0,NA
"f6b6f02f-a6a3-4d4c-9e82-a1283c34b1ca","8444843e-a9da-44d3-b88e-0dbab6b2f214","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-05-10T14:30Z","2017-05-10T14:30Z",0.34,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",270.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"984af98a-479b-4a28-a6fd-9a676a4ad2bf","8680e8c0-fc79-455f-8a62-5156f80e3f25","D01","HOPB","HOPB.AOS.discharge","JCOLEMAN","2017-05-25T15:47Z","2017-05-25T15:47Z",0.33,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",183,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"40d9c623-e494-4557-99b8-067f9db5695d","12999da4-7c6c-43a7-bc8c-db1be2debc61","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-06-07T17:28Z","2017-06-07T17:28Z",0.45,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",870.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"f61a0ee9-5d2c-44ec-a4b6-2c9a4a85821f","a34883fe-34e9-4d02-9c66-d23f4ddb5f24","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-06-21T13:31Z","2017-06-21T13:31Z",0.3,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",160.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"a8d443da-7d54-45b1-80e8-3bcb957709e9","1bede39f-6f0e-452f-869f-09d52039349f","D01","HOPB","HOPB.AOS.discharge","JCOLEMAN","2017-07-19T14:04Z","2017-07-19T14:04Z",0.26,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",31.12,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"a7f4dc17-f1cc-4ec0-b330-6ba06f899f97","3bba8441-fe6e-428c-a3b9-d11dd1285cd6","D01","HOPB","HOPB.AOS.discharge","WILSON","2017-08-03T13:36Z","2017-08-03T13:36Z",0.22,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",18.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"f563b356-8dad-4266-bfe2-7f7a359c835a","29231a8d-37a3-4661-b455-5682837ceb86","D01","HOPB","HOPB.AOS.discharge","ADAVILA","2017-08-18T13:18Z","2017-08-18T13:18Z",0.23,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",18.34,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"42d1c2b2-2b2d-464d-be5f-791db3fb4cbc","af099afe-9b31-416f-9f83-18747dc2882f","D01","HOPB","HOPB.AOS.discharge","JTC","2017-08-29T14:15Z","2017-08-29T14:15Z",0.22,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",13.06,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"375af125-90ed-4308-8907-9dea95408d80","5bc45c11-a3ea-4de7-b8fb-9fd7546dfbcb","D01","HOPB","HOPB.AOS.discharge","JCOLEMAN","2017-09-12T04:07Z","2017-09-12T04:07Z",0.27,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",24.92,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"b614e472-ad1c-4987-90cd-4d482f4d9832","6dc4add0-29e4-401f-8b26-e47c141a7b08","D01","HOPB","HOPB.AOS.discharge","JTC","2017-09-27T14:32Z","2017-09-27T14:32Z",0.26,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",13,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"de08b631-7cfe-406b-9c8d-dc95c46b8da1","ed869df0-56a8-45a8-a690-78a986f476c3","D01","HOPB","HOPB.AOS.discharge","JTC","2017-10-12T18:49Z","2017-10-12T18:49Z",0.28,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",32.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"d07acf85-1918-47b9-a18f-33cede161d4b","17dadb2d-ea68-4ab8-9822-ba5e0cff17c5","D01","HOPB","HOPB.AOS.discharge","JTC","2017-10-27T15:00Z","2017-10-27T15:00Z",0.39,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",333.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"4829b858-b8ee-4eee-90a1-d0695e6beba7","b97123ec-6929-4830-9776-13bdaf57696d","D01","HOPB","HOPB.AOS.discharge","BHUDSON","2017-11-09T20:26Z","2017-11-09T20:26Z",0.33,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",131.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,2,NA
"8243d1ef-d8ff-4ae7-97b3-9c0af2fd722a","d082792a-5901-419e-afc5-684a6dd3603e","D01","HOPB","HOPB.AOS.discharge","MBARA","2017-11-16T14:33Z","2017-11-16T14:33Z",0.3,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",114.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,11,NA
"7db71649-c4bb-4387-bab0-d49c16b20243","4b3a943a-4bc9-412f-b1c4-930c1cfffa9f","D01","HOPB","HOPB.AOS.discharge","THILLMAN","2017-12-07T14:56Z","2017-12-07T14:56Z",0.35,"meter",130031001410,123100000557,10,"Non-fixed","Mid-section","Right edge water",191.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"387018ea-7629-4110-b14a-0507e388eca2","d7bda8b4-63ab-4e8d-a7e0-de9a4e0a9c1b","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2018-04-23T04:55Z","2018-04-23T04:55Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",408.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"bd2a4b36-5858-4f25-b93a-5b319f53c617","fda70c1e-7551-4309-a532-de91dbdba7af","D01","HOPB","HOPB.AOS.discharge","JAKE","2018-05-23T14:23Z","2018-05-23T14:23Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",122.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"a58cc093-15ce-48a3-84aa-2fd6d6bac04b","894778ab-f2b7-44fc-8006-30b38a0c3091","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2018-08-09T15:04Z","2018-08-09T15:04Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",593.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"4fd221b2-4db8-4c5a-b05a-0046b06beb54","6e4da657-1d62-474c-9a39-5540087cc646","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2018-09-20T15:12Z","2018-09-20T15:12Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",504.2,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"b4db9305-e096-439f-8cff-a2def22c7fd2","55c72845-9d6d-4373-bcbe-5eb3d7b9dbda","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2018-09-26T15:26Z","2018-09-26T15:26Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",713.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"f46b764a-16b2-4396-a1e0-0f3009840b1e","f41927df-e9a2-4a5d-a854-8d0b150feb12","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2018-10-16T15:57Z","2018-10-16T15:57Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",565.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"21006b77-9ee8-441b-b749-deac521cf77c","1277d8ed-d64d-4585-ba18-d103966236a3","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2018-11-08T16:32Z","2018-11-08T16:32Z",NA,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",574.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"09d1a25b-41d6-4c0b-abf6-b09176c3dc32","ab467fb2-8f7d-41cb-a5ad-6ff1f735c393","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2019-04-03T15:46Z","2019-04-03T15:46Z",0.37,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",327.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"0398b249-93de-4158-ba80-20cb1e7f7320","dfaeca3f-172b-4d73-8829-45fdfd9cd2ff","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-04-08T19:28Z","2019-04-08T19:28Z",0.49,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",946.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"c243d2ff-4114-41d4-847e-a622ed76cd8a","8ce379e2-7bf9-4e2e-9c76-d83a8088d57f","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2019-04-15T15:02Z","2019-04-15T15:02Z",0.58,"meter",130031001410,123100000557,60,"Non-fixed","Mid-section","Right edge water",1732,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"e6d5e004-08b6-41d6-82a5-43a63780cbcd","c167ba69-050b-4c75-93bd-eebff1d9364f","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-04-22T15:39Z","2019-04-22T15:39Z",0.44,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",679.9,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"27b3fdc4-eee2-45ab-afc1-571be7451706","1bb12788-e872-4c69-be81-1bdcc1a0c6c7","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-04-30T17:32Z","2019-04-30T17:32Z",0.47,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",695.7,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"950a1e99-6038-4bcc-9d67-49f6ce627e29","e49530cb-b134-4a32-8425-0f2818f81bea","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2019-05-22T15:10Z","2019-05-22T15:10Z",0.35,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",264.9,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"ddefa106-8c69-4ce9-a360-59591248acdc","7ee35076-ef35-4141-b580-40ffec4ec54f","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-06-04T15:42Z","2019-06-04T15:42Z",0.33,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",152.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"1c99172e-e259-42cf-8bea-efd00b4f33fe","8dd60e1f-c228-4d46-b29c-fdc9ea52ea65","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-06-12T13:20Z","2019-06-12T13:20Z",0.32,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",127,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"c0d73b85-481a-40ba-a739-c39690e05452","ff8f9992-b0f1-454a-9780-b30f3648fb44","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-06-18T14:06Z","2019-06-18T14:06Z",0.32,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",141.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"b935138b-b1a2-408d-900a-b12d2b2603de","45d4968c-72c6-4dbc-bacc-6576eee78308","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2019-07-01T15:37Z","2019-07-01T15:37Z",0.31,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",121.8,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"2fcc51de-72d1-466d-a5d3-75b94fedf1f8","d8010c37-e32c-4930-a750-e7eb121e9b1b","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-07-23T18:29Z","2019-07-23T18:29Z",0.45,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",628.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"be73803f-7922-40fa-b312-834906cdfb1f","1cfa27db-5305-42b0-a113-6a5aecd1fa75","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-07-29T04:15Z","2019-07-29T04:15Z",0.26,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",42.87,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"cde2dd12-a113-4ed5-8ad4-084bc21fc3f9","f565bce0-4d03-46f7-ae8d-fb9b9042449b","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-08-14T17:53Z","2019-08-14T17:53Z",0.21,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",16.07,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"92c3cda1-0fc3-429d-a012-714092cefa80","99b13150-ea19-4939-8340-75a7f3650571","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-08-19T13:58Z","2019-08-19T13:58Z",0.24,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",34.06,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"407a42d9-54c3-498e-afa7-bfcb544265d8","569945af-ee80-495d-90ed-362fb3092bb8","D01","HOPB","HOPB.AOS.discharge","RWILLIAMS","2019-08-26T15:41Z","2019-08-26T15:41Z",0.19,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",13.23,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"20422cf0-b239-40b1-b419-a876563f1766","a4b9492b-52fd-489d-a6b9-8297a8a602e3","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-09-05T13:54Z","2019-09-05T13:54Z",0.21,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",16.06,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"6a309222-317a-46d6-8ea4-cc422540a209","ba0a9a60-c648-40a5-ac66-e2f6f03361cd","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-09-09T15:21Z","2019-09-09T15:21Z",0.19,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",14.32,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"182a0f5b-709b-465b-8bc6-337825d5e4cb","487a774c-03cc-4756-a6a7-d6bf6b90b66a","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-09-16T14:42Z","2019-09-16T14:42Z",0.19,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",13.88,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"3fec7aa5-8552-4b3e-8768-95ff82f9b99c","c512d684-a647-4d1c-be14-445d9fa73fb9","D01","HOPB","HOPB.AOS.discharge","ASAKAEVA","2019-09-25T13:39Z","2019-09-25T13:39Z",0.2,"meter",130031001410,123100000557,40,"Non-fixed","Mid-section","Right edge water",21.56,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"d8a01941-92af-4e38-b6e9-b15973a2fb3f","1039f75f-9c1b-4ae3-92ad-2705e178ffb7","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-05-19T14:23Z","2016-05-19T14:23Z",0.2,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",64.44,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,21,NA
"b87e8f63-cf65-424d-b8a4-90bfa92d56b9","5d4bfe82-ce3b-4cf0-baad-4bd3a859e4c3","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-05-26T14:00Z","2016-05-26T14:00Z",0.21,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",64.41,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,12,NA
"83a11652-9ad9-40fe-8045-723664531621","b74cf64d-e63d-4996-864f-f862724ada04","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-06-06T19:04Z","2016-06-06T19:04Z",0.2,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",59.64,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,8,NA
"568c1d85-a804-4903-b350-02bbee99e24c","a7239c82-1d3e-4670-9712-6f54f595cf48","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-06-21T13:56Z","2016-06-21T13:56Z",0.19,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",46.22,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,17,NA
"36773106-6f85-4d5d-b82f-66b922e44a5a","e9597c9c-0d51-4a4a-8374-550d70d46c02","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-07-05T14:20Z","2016-07-05T14:20Z",0.2,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",71.68,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,13,NA
"82096268-246b-46e3-b41e-216e1d26e86d","2104b7c7-dcd4-40c7-b018-a7f4df25209e","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-07-15T14:01Z","2016-07-15T14:01Z",0.17,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",42.11,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"1de60c08-108e-4b8c-a743-021d2220a732","bf4de1c2-f913-4a63-be33-4827bff13403","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-08-08T15:00Z","2016-08-08T15:00Z",0.16,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",44.81,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,15,NA
"595ebee9-2410-4a33-8099-2849c2a55032","78bc576a-0af3-4a67-a872-7b84186b9828","D02","LEWI","LEWI.AOS.discharge","LCARD","2016-08-19T14:30Z","2016-08-19T14:30Z",0.17,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Left edge water",37.09,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,17,NA
"34f176a1-34bb-48cb-a5ba-6a6c171e7ac1","234ecda4-ce18-4bde-8603-10328c781b41","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-08-25T13:01Z","2016-08-25T13:01Z",0.15,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",26.51,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,21,NA
"77d1501b-8a9e-4f22-bbb0-51d006d7b977","a002655d-096a-41a7-be99-f0343a73db0c","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-08-30T13:45Z","2016-08-30T13:45Z",0.15,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",26.39,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"84797e1e-2790-41b3-9be2-27bf282f8acf","55817113-1271-4322-ad0d-990f3b5b92e4","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-09-20T12:56Z","2016-09-20T12:56Z",0.16,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",23.05,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"c34e9965-b971-4de4-ad82-02383b96d750","ac8e53d8-62dc-4dcb-b4da-0bfc96747a24","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-10-05T13:45Z","2016-10-05T13:45Z",0.18,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",33.86,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,17,NA
"33ada062-e1d6-4527-b46a-f495e11cd8b3","9f540276-f504-4ec7-be44-ad1c0f3335be","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-10-11T12:50Z","2016-10-11T12:50Z",0.18,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",27.17,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,22,NA
"4bbfc18f-d63c-4b81-9d72-92cc46a5f207","0030a8a8-0c2b-4906-97a6-66df869b0dba","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-10-19T13:51Z","2016-10-19T13:51Z",0.18,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",22.24,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,35,NA
"cb9829fa-87a4-416e-9432-f1ba61df93f6","774ed0e9-7a23-4a28-a76c-6a2f2c62943b","D02","LEWI","LEWI.AOS.discharge","JCOLOSO","2016-11-09T16:22Z","2016-11-09T16:22Z",0.24,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",22.12,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,30,NA
"b8c64653-e8ff-4099-8a9d-320bcc5c592e","83348d86-c21b-47fe-ac53-7f9fb9384aff","D02","LEWI","LEWI.AOS.discharge","KGEIGER","2016-11-30T15:45Z","2016-11-30T15:45Z",0.25,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Right edge water",30.67,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,36,NA
"9c655162-a1d4-4097-90da-e7142d25cee1","de9674d5-2a46-4a3f-a88b-abfc0518bd17","D02","LEWI","LEWI.AOS.discharge","LCARD","2016-12-05T14:54Z","2016-12-05T14:54Z",0.22,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Left edge water",10.81,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,37,NA
"7624a9ca-703f-45f6-abfb-16afb19fef9e","59df7613-c0dd-4a97-8560-6ac70e476595","D02","LEWI","LEWI.AOS.discharge","LCARD","2017-01-11T15:31Z","2017-01-11T15:31Z",0.23,"meter",132611001704,132630300429,15,"Non-fixed","Mid-section","Left edge water",25.45,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,41,NA
